,Hotel_name,Positive_summary,Negative_summary
115,Best Western Mercedes Arc de Triomphe,"[('helpful good', 2), ('duplex triumph', 2), ('triumph arc', 2), ('near metro', 2), ('staff location', 2)]","[('stuffy luggage', 1), ('luggage felt', 1), ('felt put', 1), ('put space', 1), ('rebate scaffold', 1)]"
116,London Marriott Hotel Regents Park,"[('friendly staff', 22), ('comfortable bed', 21), ('cottage swiss', 15), ('comfy bed', 14), ('staff location', 11)]","[('expensive breakfast', 6), ('fi wi', 5), ('free wifi', 4), ('park car', 4), ('renovation going', 4)]"
117,Hilton London Hyde Park,"[('friendly staff', 9), ('good location', 5), ('staff location', 5), ('queensway bayswater', 5), ('great location', 4)]","[('small room', 11), ('bathroom small', 4), ('account pound', 2), ('fi wi', 2), ('water shower', 2)]"
118,Staunton Hotel B B,"[('staff location', 8), ('comfortable bed', 8), ('good location', 8), ('good staff', 7), ('breakfast friendly', 7)]","[('control working', 2), ('wifi poor', 2), ('little bathroom', 2), ('lift floor', 2), ('noisy little', 2)]"
119,1K Hotel,"[('good room', 4), ('staff location', 4), ('helpful staff', 3), ('great location', 3), ('friendly room', 3)]","[('smell lift', 3), ('value money', 2), ('breakfast overpriced', 2), ('wifi work', 2), ('lift bad', 2)]"
120,H tel Westminster,"[('staff location', 19), ('friendly staff', 11), ('great staff', 11), ('great location', 6), ('good staff', 6)]","[('small room', 6), ('tea facility', 4), ('facility coffee', 4), ('making tea', 3), ('coffee room', 3)]"
121,L H tel,"[('great hotel', 3), ('helpful friendly', 3), ('friendly staff', 3), ('great staff', 3), ('curious tempting', 1)]","[('operate tricky', 1), ('tricky machine', 1), ('machine making', 1), ('making tea', 1), ('wilde oscar', 1)]"
122,Mercure Paris Porte d Orleans,"[('issue different', 1), ('different english', 1), ('english style', 1), ('style selection', 1), ('food nice', 1)]","[('cl schweppes', 1), ('schweppes se', 1), ('se necessarily', 1), ('necessarily tonic', 1), ('ticked check', 1)]"
123,Maxim Op ra,"[('really nice', 2), ('none fab', 1), ('fab second', 1), ('second staff', 1), ('staff location', 1)]","[('small room', 3), ('gem little', 1), ('little cleaner', 1), ('cleaner overall', 1), ('overall stay', 1)]"
124,Le Marceau Bastille,"[('lyon gare', 7), ('bastille lyon', 4), ('gare de', 4), ('clean helpful', 3), ('good staff', 3)]","[('fi wi', 7), ('tea facility', 3), ('small room', 3), ('wifi poor', 3), ('facility coffee', 2)]"
125,Hotel Odeon Saint Germain,"[('staff location', 9), ('friendly staff', 7), ('helpful friendly', 7), ('friendly good', 5), ('great staff', 4)]","[('small room', 6), ('tea coffee', 2), ('bit room', 2), ('little bathroom', 2), ('typical paris', 2)]"
126,Mercure London Bloomsbury Hotel,"[('friendly staff', 23), ('staff location', 17), ('helpful friendly', 15), ('comfy bed', 14), ('comfortable bed', 14)]","[('small room', 24), ('bed small', 14), ('bathroom small', 6), ('bit small', 5), ('double bed', 4)]"
127,The Chamberlain,"[('friendly staff', 22), ('money value', 15), ('helpful friendly', 14), ('staff location', 14), ('comfortable bed', 14)]","[('working lift', 6), ('service breakfast', 4), ('stair carpet', 4), ('better could', 3), ('good breakfast', 3)]"
128,Radisson Blu Edwardian Grafton,"[('staff location', 41), ('comfortable bed', 33), ('friendly staff', 33), ('breakfast good', 31), ('comfy bed', 27)]","[('small room', 43), ('bed small', 8), ('bathroom small', 8), ('could breakfast', 6), ('little bit', 6)]"
129,La Villa Haussmann,"[('staff location', 3), ('nice bed', 2), ('friendly great', 2), ('great staff', 2), ('venturing amazing', 1)]","[('service room', 2), ('thing stay', 1), ('stay gone', 1), ('gone bedside', 1), ('bedside note', 1)]"
130,London Marriott Hotel Marble Arch,"[('friendly staff', 23), ('helpful friendly', 14), ('staff location', 14), ('helpful staff', 14), ('friendly good', 10)]","[('small room', 5), ('fi wi', 3), ('executive lounge', 3), ('arch marble', 3), ('slow lift', 3)]"
131,Saint Georges Hotel,"[('great location', 42), ('room location', 26), ('staff location', 25), ('good location', 23), ('friendly staff', 14)]","[('fi wi', 5), ('little room', 5), ('slow wifi', 5), ('look tired', 4), ('need hotel', 4)]"
132,Park Grand London Lancaster Gate,"[('staff location', 20), ('friendly staff', 19), ('helpful staff', 16), ('helpful friendly', 16), ('great staff', 9)]","[('small room', 61), ('bit small', 11), ('size room', 6), ('tiny room', 6), ('bathroom small', 5)]"
133,The Henrietta Hotel,"[('comfortable bed', 3), ('congratulatory awaited', 1), ('awaited mentioning', 1), ('mentioning fizz', 1), ('fizz notice', 1)]","[('ironed portable', 1), ('portable addressed', 1), ('addressed realised', 1), ('realised unit', 1), ('shoot swap', 1)]"
134,Sofitel Paris Arc De Triomphe,"[('staff location', 6), ('comfortable bed', 4), ('triomphe arc', 3), ('friendly staff', 3), ('excellent staff', 3)]","[('small room', 7), ('size room', 4), ('spacious suite', 2), ('fi wi', 2), ('websitewhilst almond', 1)]"
135,Hotel Mercure La Sorbonne Saint Germain des Pr s,"[('staff location', 7), ('notre dame', 4), ('room location', 3), ('helpful good', 3), ('great staff', 3)]","[('small room', 7), ('connection fi', 2), ('fi wi', 2), ('hot air', 2), ('wifi poor', 2)]"
136,La Tremoille Paris,"[('staff location', 5), ('bed good', 3), ('good room', 3), ('room location', 3), ('good location', 3)]","[('poor service', 3), ('service breakfast', 3), ('facility coffee', 2), ('small room', 2), ('one cleaning', 1)]"
137,Hotel Op ra Richepanse,"[('staff location', 13), ('helpful friendly', 7), ('friendly staff', 6), ('comfortable clean', 6), ('great location', 5)]","[('breakfast room', 6), ('small room', 3), ('expensive bit', 2), ('little small', 2), ('expensive breakfast', 2)]"
138,H tel Duc De St Simon,"[('musee orsay', 3), ('friendly staff', 2), ('charming interior', 2), ('nice hotel', 2), ('great hotel', 2)]","[('small room', 5), ('bit small', 2), ('could room', 2), ('little room', 2), ('space little', 1)]"
139,Hotel Le Six,"[('helpful friendly', 3), ('great staff', 3), ('lovely helpful', 2), ('friendly great', 2), ('staff location', 2)]","[('place utility', 1), ('utility barrier', 1), ('barrier currently', 1), ('currently taking', 1), ('option breakfast', 1)]"
140,The Bailey s Hotel London,"[('staff location', 22), ('helpful friendly', 20), ('room location', 19), ('great room', 17), ('friendly staff', 17)]","[('small room', 14), ('wifi room', 8), ('expensive breakfast', 7), ('free wifi', 7), ('fi wi', 6)]"
141,London Marriott Hotel Park Lane,"[('staff location', 8), ('room location', 4), ('friendly staff', 3), ('helpful friendly', 3), ('thing every', 3)]","[('size room', 3), ('free wifi', 2), ('small room', 2), ('marriott beforehand', 1), ('beforehand accommodation', 1)]"
142,Best Western Premier Louvre Saint Honor ,"[('staff location', 9), ('friendly staff', 9), ('great location', 8), ('helpful friendly', 7), ('good location', 6)]","[('small room', 6), ('elevator small', 3), ('breakfast room', 2), ('broken shower', 2), ('good breakfast', 2)]"
143,Hotel Indigo London Tower Hill,"[('helpful friendly', 9), ('comfortable bed', 7), ('friendly staff', 7), ('room location', 6), ('room staff', 6)]","[('liked everything', 3), ('bed small', 3), ('say bad', 2), ('quite small', 2), ('bit could', 2)]"
144,Windermere Hotel,"[('friendly staff', 8), ('helpful friendly', 5), ('breakfast good', 4), ('clean breakfast', 3), ('bed clean', 2)]","[('bathroom small', 3), ('small room', 2), ('everso disability', 1), ('disability indeed', 1), ('indeed cor', 1)]"
145,La Villa Maillot,"[('desk front', 3), ('friendly room', 3), ('room staff', 3), ('good staff', 3), ('fi wi', 2)]","[('expensive breakfast', 3), ('size room', 2), ('closest bit', 1), ('bit metro', 1), ('metro far', 1)]"
146,H tel Madison by MH,"[('room location', 3), ('staff location', 3), ('friendly staff', 3), ('germain saint', 2), ('perfect location', 2)]","[('small room', 2), ('simpler baguette', 1), ('baguette competitive', 1), ('competitive express', 1), ('express usual', 1)]"
147,Mercure London Paddington Hotel,"[('staff location', 23), ('express heathrow', 19), ('close station', 18), ('good location', 17), ('friendly staff', 14)]","[('small room', 65), ('tiny room', 8), ('size room', 6), ('bathroom small', 6), ('single small', 6)]"
148,Hilton London Paddington,"[('express heathrow', 42), ('comfortable bed', 21), ('good location', 21), ('room location', 21), ('staff location', 19)]","[('fi wi', 20), ('free wifi', 16), ('wifi room', 9), ('wi free', 6), ('pay wifi', 6)]"
149,London Marriott Hotel Kensington,"[('friendly staff', 9), ('staff location', 9), ('good location', 6), ('comfortable bed', 5), ('comfortable clean', 5)]","[('park car', 4), ('hot water', 3), ('small room', 2), ('free wifi', 2), ('slippery steep', 2)]"
150,Kensington House Hotel,"[('albert hall', 15), ('royal albert', 14), ('friendly staff', 13), ('staff location', 9), ('great staff', 8)]","[('small room', 9), ('english full', 3), ('option limited', 2), ('limited breakfast', 2), ('fi wi', 2)]"
151,Charlotte Street Hotel,"[('helpful friendly', 3), ('bose bluetooth', 2), ('designed beautifully', 2), ('excellent staff', 2), ('fabulous located', 2)]","[('tea nice', 3), ('everything great', 2), ('tea coffee', 2), ('view room', 2), ('small room', 2)]"
152,The Goring,"[('service excellent', 5), ('friendly staff', 4), ('helpful staff', 4), ('perfect service', 3), ('perfect hotel', 2)]","[('small room', 2), ('slow lift', 1), ('lift bit', 1), ('fish tough', 1), ('tough steak', 1)]"
153,Novotel Paris 14 Porte d Orl ans,"[('beneath good', 1), ('good connecting', 1), ('connecting adjacent', 1), ('adjacent real', 1), ('francias airport', 1)]","[('different messy', 1), ('messy conference', 1), ('conference sit', 1), ('sit item', 1), ('mood answered', 1)]"
154,The Pelham Starhotels Collezione,"[('staff location', 16), ('friendly staff', 9), ('good location', 7), ('comfortable bed', 5), ('south kensington', 5)]","[('small room', 8), ('would room', 3), ('tea facility', 3), ('facility coffee', 3), ('tea coffee', 2)]"
155,The Montague On The Gardens,"[('friendly staff', 15), ('helpful friendly', 12), ('hotel staff', 10), ('staff location', 8), ('comfortable bed', 6)]","[('small room', 10), ('little small', 3), ('high price', 3), ('price bar', 3), ('hot shower', 2)]"
156,Ritz Paris,"[('fantastic service', 2), ('ritz hemingway', 1), ('hemingway handful', 1), ('handful stay', 1), ('stay missing', 1)]","[('attendant entered', 1), ('entered minibar', 1), ('minibar awkwardness', 1), ('awkwardness refrain', 1), ('view neighbor', 1)]"
157,Hotel Les Rives de Notre Dame,"[('notre dame', 13), ('staff location', 9), ('helpful staff', 5), ('great staff', 3), ('helpful friendly', 3)]","[('small room', 2), ('nescafe coffee', 1), ('coffee instant', 1), ('instant variety', 1), ('variety paris', 1)]"
158,Sofitel Paris Le Faubourg,"[('staff location', 11), ('friendly staff', 7), ('room location', 6), ('excellent location', 3), ('faubourg sofitel', 2)]","[('perfect everything', 2), ('small room', 2), ('food restaurant', 2), ('think great', 1), ('guarded president', 1)]"
159,Bassano,"[('staff location', 6), ('friendly great', 4), ('great room', 4), ('comfortable clean', 4), ('friendly staff', 4)]","[('elevator slow', 3), ('water room', 2), ('stander category', 1), ('category recommend', 1), ('recommend hear', 1)]"
160,Best Western Premier Le Swann,"[('comfortable bed', 5), ('bed clean', 3), ('clean good', 3), ('clean room', 2), ('junior suite', 2)]","[('small room', 11), ('bit small', 4), ('frosted privacy', 2), ('expensive breakfast', 2), ('closed bar', 2)]"
161,H tel des Academies et des Arts,"[('great staff', 4), ('staff location', 3), ('friendly staff', 2), ('jardin luxembourg', 2), ('helpful staff', 2)]","[('paris almost', 2), ('included breakfast', 2), ('small room', 2), ('saint vavin', 1), ('vavin michel', 1)]"
162,Hotel Lumen Paris Louvre,"[('great location', 3), ('room location', 2), ('perfect hotel', 2), ('nice breakfast', 2), ('nice helpful', 2)]","[('small room', 4), ('elevator slow', 2), ('renovation need', 2), ('could wish', 1), ('wish longer', 1)]"
163,Le Marquis Eiffel,"[('staff location', 6), ('eiffel tower', 5), ('great staff', 4), ('friendly staff', 3), ('bed breakfast', 2)]","[('expensive breakfast', 2), ('fruit variety', 2), ('price breakfast', 2), ('sticky appealing', 1), ('appealing tasty', 1)]"
164,COQ Hotel Paris,"[('breakfast great', 5), ('comfy bed', 4), ('comfortable bed', 4), ('bed breakfast', 3), ('great room', 3)]","[('small room', 4), ('bit small', 3), ('stay day', 2), ('bit breakfast', 2), ('perfect everything', 1)]"
165,Mill sime H tel,"[('staff location', 6), ('room location', 5), ('good location', 3), ('helpful friendly', 3), ('friendly staff', 3)]","[('loved paris', 2), ('euro cost', 2), ('price breakfast', 2), ('paul bakery', 2), ('excellent everything', 2)]"
166,The Leonard Hotel,"[('staff location', 45), ('friendly staff', 14), ('great staff', 13), ('helpful staff', 12), ('helpful friendly', 11)]","[('small room', 12), ('lift floor', 5), ('old need', 4), ('bathroom small', 3), ('price little', 3)]"
167,DoubleTree by Hilton London Hyde Park,"[('comfortable bed', 32), ('staff location', 28), ('friendly staff', 26), ('hyde park', 23), ('helpful friendly', 20)]","[('small room', 32), ('bathroom small', 10), ('bit small', 8), ('air noisy', 7), ('conditioning air', 6)]"
168,The Ritz London,"[('attention detail', 10), ('friendly staff', 7), ('staff location', 6), ('service excellent', 6), ('excellent staff', 5)]","[('making tea', 8), ('tea facility', 6), ('tea coffee', 5), ('facility coffee', 4), ('coffee room', 3)]"
169,M by Montcalm Shoreditch London Tech City,"[('comfy bed', 39), ('comfortable bed', 38), ('great room', 28), ('helpful friendly', 21), ('room staff', 21)]","[('price bar', 8), ('expensive breakfast', 7), ('screen touch', 6), ('fault anything', 6), ('everything great', 6)]"
170,Legend Saint Germain by Elegancia,"[('comfortable bed', 3), ('good staff', 3), ('staff location', 3), ('comfy bed', 3), ('great staff', 3)]","[('small room', 4), ('size room', 2), ('wasnot per', 1), ('per commode', 1), ('commode small', 1)]"
171,Clayton Crown Hotel London,"[('friendly staff', 24), ('comfortable bed', 23), ('comfy bed', 23), ('clean room', 19), ('helpful staff', 15)]","[('tube station', 7), ('cooked breakfast', 6), ('window room', 6), ('included breakfast', 6), ('park car', 5)]"
172,Au Manoir Saint Germain,"[('staff location', 10), ('friendly great', 7), ('great staff', 5), ('great location', 5), ('area perfect', 4)]","[('small room', 4), ('desk front', 2), ('street front', 2), ('size room', 2), ('air small', 2)]"
173,St Paul s Hotel,"[('staff location', 11), ('friendly staff', 8), ('hotel staff', 7), ('helpful friendly', 7), ('clean room', 6)]","[('small room', 8), ('say anything', 2), ('air noisy', 2), ('fi wi', 2), ('could room', 2)]"
174,Best Western S vres Montparnasse,"[('staff location', 10), ('friendly staff', 8), ('comfortable bed', 7), ('good staff', 6), ('helpful friendly', 5)]","[('small room', 16), ('quite small', 3), ('small breakfast', 3), ('bit small', 2), ('metro station', 2)]"
175,The Bloomsbury Hotel,"[('staff location', 21), ('friendly staff', 14), ('room staff', 13), ('good staff', 12), ('helpful staff', 11)]","[('small room', 21), ('bit small', 4), ('bathroom small', 3), ('bit room', 3), ('hot water', 3)]"
176,Nolinski Paris,"[('friendly staff', 4), ('spa made', 2), ('louvre opera', 2), ('hotel staff', 2), ('spa comfort', 2)]","[('really like', 2), ('size room', 2), ('rock moving', 1), ('moving bed', 1), ('bed convenient', 1)]"
177,Le Tourville Eiffel,"[('staff location', 7), ('eiffel tower', 6), ('friendly staff', 4), ('good location', 4), ('comfortable bed', 3)]","[('small room', 7), ('bit small', 4), ('anything think', 2), ('perfect everything', 2), ('luckly rainy', 1)]"
