,Hotel_name,Positive_summary,Negative_summary
116,London Marriott Hotel Regents Park,"[('friendly staff', 21), ('cottage swiss', 17), ('comfortable bed', 15), ('good location', 14), ('helpful friendly', 12)]","[('renovation going', 5), ('expensive breakfast', 5), ('looking tired', 5), ('bathroom small', 5), ('fi wi', 4)]"
117,Hilton London Hyde Park,"[('friendly staff', 6), ('great location', 5), ('location staff', 5), ('queensway bayswater', 5), ('helpful friendly', 5)]","[('small room', 11), ('bathroom small', 4), ('account pound', 2), ('complimentary water', 2), ('could breakfast', 2)]"
118,Staunton Hotel B B,"[('good location', 12), ('good breakfast', 9), ('location staff', 8), ('breakfast location', 7), ('comfortable clean', 7)]","[('control working', 2), ('poor wifi', 2), ('little bathroom', 2), ('lift top', 2), ('bathroom small', 2)]"
119,1K Hotel,"[('great location', 5), ('location staff', 4), ('good location', 3), ('location room', 3), ('friendly staff', 3)]","[('smell lift', 3), ('value money', 2), ('work wifi', 2), ('lift bad', 2), ('anymore complaining', 1)]"
120,H tel Westminster,"[('location staff', 19), ('great location', 14), ('good location', 8), ('breakfast location', 7), ('friendly staff', 7)]","[('small room', 6), ('tea coffee', 5), ('coffee facility', 4), ('making tea', 3), ('facility room', 3)]"
121,L H tel,"[('great hotel', 3), ('helpful friendly', 3), ('friendly staff', 3), ('great staff', 3), ('tempting curious', 1)]","[('read impossible', 2), ('tricky operate', 1), ('operate making', 1), ('making machine', 1), ('machine tea', 1)]"
122,Mercure Paris Porte d Orleans,"[('style different', 1), ('different selection', 1), ('selection english', 1), ('english issue', 1), ('food nice', 1)]","[('cl schweppes', 1), ('schweppes se', 1), ('se necessarily', 1), ('necessarily tonic', 1), ('ticked poor', 1)]"
123,Maxim Op ra,"[('location staff', 2), ('fab none', 1), ('none second', 1), ('second location', 1), ('clean room', 1)]","[('small room', 3), ('gem little', 1), ('little cleaner', 1), ('cleaner overall', 1), ('overall could', 1)]"
124,Le Marceau Bastille,"[('lyon gare', 9), ('bastille lyon', 5), ('gare de', 3), ('nice helpful', 3), ('clean helpful', 3)]","[('fi wi', 7), ('poor wifi', 3), ('tea coffee', 2), ('coffee facility', 2), ('connection internet', 2)]"
125,Hotel Odeon Saint Germain,"[('location staff', 11), ('helpful friendly', 7), ('great location', 6), ('friendly staff', 5), ('friendly good', 5)]","[('small room', 5), ('tea coffee', 2), ('bit room', 2), ('expected paris', 2), ('bathroom small', 2)]"
126,Mercure London Bloomsbury Hotel,"[('helpful friendly', 22), ('location staff', 21), ('good breakfast', 20), ('great location', 17), ('friendly staff', 14)]","[('small room', 22), ('small bed', 13), ('bit small', 6), ('bathroom small', 6), ('little small', 5)]"
127,The Chamberlain,"[('value money', 19), ('friendly staff', 17), ('location staff', 17), ('helpful friendly', 15), ('great location', 15)]","[('working lift', 8), ('service breakfast', 4), ('good breakfast', 4), ('main working', 4), ('better could', 3)]"
128,Radisson Blu Edwardian Grafton,"[('location staff', 43), ('good breakfast', 38), ('great location', 32), ('friendly staff', 30), ('good location', 28)]","[('small room', 39), ('small bed', 9), ('bathroom small', 8), ('better could', 7), ('little bit', 7)]"
129,La Villa Haussmann,"[('location staff', 3), ('nice bed', 2), ('friendly great', 2), ('venturing amazing', 1), ('amazing stay', 1)]","[('service room', 2), ('thing bedside', 1), ('bedside gone', 1), ('gone missed', 1), ('missed forgot', 1)]"
130,London Marriott Hotel Marble Arch,"[('friendly staff', 18), ('helpful friendly', 17), ('location staff', 16), ('helpful staff', 15), ('good location', 13)]","[('slow lift', 5), ('small room', 5), ('arch marble', 4), ('wifi free', 4), ('fi wi', 3)]"
131,Saint Georges Hotel,"[('great location', 52), ('good location', 35), ('location staff', 26), ('location room', 26), ('excellent location', 15)]","[('tired look', 5), ('fi wi', 5), ('little room', 5), ('need hotel', 4), ('furniture old', 4)]"
132,Park Grand London Lancaster Gate,"[('location staff', 20), ('friendly staff', 16), ('helpful friendly', 16), ('helpful staff', 14), ('good location', 11)]","[('small room', 57), ('bit small', 11), ('bathroom small', 6), ('tiny room', 6), ('size room', 5)]"
133,The Henrietta Hotel,"[('comfortable bed', 3), ('congratulatory awaited', 1), ('awaited fizz', 1), ('fizz mentioning', 1), ('mentioning notice', 1)]","[('ironed portable', 1), ('portable addressed', 1), ('addressed realised', 1), ('realised unit', 1), ('shoot swap', 1)]"
134,Sofitel Paris Arc De Triomphe,"[('location staff', 6), ('triomphe arc', 5), ('comfortable bed', 4), ('good location', 4), ('friendly staff', 4)]","[('small room', 7), ('size room', 4), ('fi wi', 2), ('websitewhilst almond', 1), ('almond booking', 1)]"
135,Hotel Mercure La Sorbonne Saint Germain des Pr s,"[('location staff', 7), ('great location', 5), ('notre dame', 4), ('location room', 3), ('helpful good', 3)]","[('small room', 7), ('connection fi', 2), ('fi wi', 2), ('hot air', 2), ('poor wifi', 2)]"
136,La Tremoille Paris,"[('good location', 6), ('location staff', 5), ('bed good', 3), ('great location', 3), ('location room', 3)]","[('poor service', 3), ('service breakfast', 3), ('small room', 2), ('cleaning one', 1), ('one ensure', 1)]"
137,Hotel Op ra Richepanse,"[('location staff', 13), ('great location', 10), ('helpful friendly', 7), ('comfortable clean', 6), ('friendly great', 5)]","[('breakfast room', 6), ('small room', 3), ('value money', 2), ('expensive bit', 2), ('little small', 2)]"
138,H tel Duc De St Simon,"[('musee orsay', 3), ('friendly staff', 3), ('nice hotel', 2), ('great hotel', 2), ('great staff', 2)]","[('small room', 5), ('would nice', 2), ('paris space', 2), ('could room', 2), ('space little', 1)]"
139,Hotel Le Six,"[('helpful friendly', 3), ('desk front', 3), ('experience wonderful', 2), ('lovely helpful', 2), ('friendly great', 2)]","[('utility barrier', 1), ('barrier currently', 1), ('currently place', 1), ('place taking', 1), ('option breakfast', 1)]"
140,The Bailey s Hotel London,"[('great location', 29), ('location staff', 28), ('helpful friendly', 21), ('location room', 19), ('good location', 17)]","[('small room', 12), ('wifi free', 8), ('expensive breakfast', 6), ('fi wi', 6), ('bathroom small', 5)]"
141,London Marriott Hotel Park Lane,"[('location staff', 9), ('location room', 4), ('helpful friendly', 3), ('friendly great', 3), ('every thing', 3)]","[('size room', 3), ('wifi free', 3), ('marriott beforehand', 1), ('beforehand refused', 1), ('refused mistake', 1)]"
142,Best Western Premier Louvre Saint Honor ,"[('great location', 13), ('location staff', 10), ('helpful friendly', 7), ('good location', 6), ('friendly location', 4)]","[('small room', 6), ('elevator small', 3), ('breakfast room', 2), ('broken shower', 2), ('good breakfast', 2)]"
143,Hotel Indigo London Tower Hill,"[('helpful friendly', 9), ('soft mini', 7), ('great location', 7), ('location room', 6), ('bridge tower', 6)]","[('quite small', 3), ('small bed', 3), ('liked everything', 2), ('say bad', 2), ('fault find', 2)]"
144,Windermere Hotel,"[('friendly staff', 7), ('helpful friendly', 6), ('good breakfast', 5), ('comfortable clean', 3), ('clean good', 3)]","[('bathroom small', 3), ('small room', 2), ('everso disability', 1), ('disability dangerous', 1), ('dangerous indeed', 1)]"
145,La Villa Maillot,"[('friendly staff', 4), ('staff room', 3), ('helpful location', 2), ('location staff', 2), ('well nice', 2)]","[('expensive breakfast', 3), ('size room', 2), ('closest bit', 1), ('bit far', 1), ('far metro', 1)]"
146,H tel Madison by MH,"[('great location', 4), ('location room', 3), ('good location', 3), ('location staff', 3), ('friendly staff', 3)]","[('small room', 2), ('simpler baguette', 1), ('baguette competitive', 1), ('competitive express', 1), ('express usual', 1)]"
147,Mercure London Paddington Hotel,"[('heathrow express', 26), ('location staff', 23), ('good location', 21), ('station close', 18), ('great location', 14)]","[('small room', 59), ('tiny room', 7), ('bathroom small', 6), ('night one', 5), ('single small', 5)]"
148,Hilton London Paddington,"[('heathrow express', 54), ('good location', 29), ('great location', 23), ('location staff', 23), ('helpful friendly', 20)]","[('fi wi', 20), ('wifi free', 16), ('wifi room', 7), ('better could', 5), ('wi free', 5)]"
149,London Marriott Hotel Kensington,"[('location staff', 10), ('friendly staff', 8), ('good location', 7), ('helpful friendly', 6), ('comfortable clean', 5)]","[('car park', 4), ('hot water', 3), ('view room', 3), ('small room', 2), ('lift one', 2)]"
150,Kensington House Hotel,"[('royal albert', 13), ('great location', 10), ('location staff', 10), ('albert hall', 9), ('friendly staff', 8)]","[('small room', 8), ('full english', 3), ('tea coffee', 3), ('fi wi', 2), ('quite small', 2)]"
151,Charlotte Street Hotel,"[('helpful friendly', 3), ('breakfast location', 3), ('location staff', 3), ('bose bluetooth', 2), ('attention detail', 2)]","[('tea coffee', 4), ('everything great', 2), ('coffee would', 2), ('view room', 2), ('coffee facility', 2)]"
152,The Goring,"[('service excellent', 5), ('friendly staff', 4), ('helpful staff', 4), ('perfect service', 3), ('feel made', 2)]","[('small room', 2), ('tea coffee', 2), ('slow lift', 1), ('lift bit', 1), ('tough fish', 1)]"
153,Novotel Paris 14 Porte d Orl ans,"[('good beneath', 1), ('beneath connecting', 1), ('connecting adjacent', 1), ('adjacent real', 1), ('francias airport', 1)]","[('different messy', 1), ('messy conference', 1), ('conference sit', 1), ('sit item', 1), ('answered mood', 1)]"
154,The Pelham Starhotels Collezione,"[('location staff', 17), ('good location', 9), ('south kensington', 7), ('friendly staff', 7), ('hotel location', 6)]","[('small room', 7), ('tea coffee', 4), ('little room', 3), ('facility room', 2), ('traveller complain', 2)]"
155,The Montague On The Gardens,"[('helpful friendly', 14), ('friendly staff', 14), ('hotel staff', 8), ('great location', 8), ('location staff', 8)]","[('small room', 9), ('little small', 3), ('high price', 3), ('bit could', 2), ('pretty standard', 2)]"
156,Ritz Paris,"[('fantastic service', 2), ('ritz hemingway', 1), ('hemingway handful', 1), ('handful stay', 1), ('stay filled', 1)]","[('attendant entered', 1), ('entered minibar', 1), ('minibar awkwardness', 1), ('awkwardness refrain', 1), ('neighbor view', 1)]"
157,Hotel Les Rives de Notre Dame,"[('notre dame', 15), ('location staff', 9), ('helpful location', 4), ('seine notre', 3), ('great location', 3)]","[('small room', 2), ('nescafe coffee', 1), ('coffee instant', 1), ('instant variety', 1), ('variety per', 1)]"
158,Sofitel Paris Le Faubourg,"[('location staff', 11), ('location room', 6), ('friendly location', 4), ('excellent location', 4), ('friendly staff', 3)]","[('perfect everything', 2), ('value money', 2), ('comfortable bed', 2), ('small room', 2), ('food restaurant', 2)]"
159,Bassano,"[('great location', 8), ('location staff', 6), ('friendly great', 4), ('comfortable clean', 4), ('hotel location', 3)]","[('elevator slow', 3), ('water room', 2), ('stander category', 1), ('category hear', 1), ('hear take', 1)]"
160,Best Western Premier Le Swann,"[('comfortable clean', 4), ('clean good', 3), ('good location', 3), ('location staff', 3), ('clean bed', 2)]","[('small room', 9), ('little bit', 3), ('bit small', 3), ('frosted privacy', 2), ('expensive breakfast', 2)]"
161,H tel des Academies et des Arts,"[('location staff', 3), ('jardin luxembourg', 3), ('great staff', 3), ('friendly location', 2), ('great location', 2)]","[('included breakfast', 2), ('small room', 2), ('saint vavin', 1), ('vavin michel', 1), ('michel germain', 1)]"
162,Hotel Lumen Paris Louvre,"[('great location', 4), ('location room', 2), ('perfect hotel', 2), ('included price', 2), ('nice breakfast', 2)]","[('small room', 4), ('elevator slow', 2), ('renovation need', 2), ('could wish', 1), ('wish longer', 1)]"
163,Le Marquis Eiffel,"[('eiffel tower', 11), ('location staff', 7), ('clean location', 3), ('great location', 3), ('bed breakfast', 2)]","[('expensive breakfast', 2), ('fruit variety', 2), ('price breakfast', 2), ('sticky appealing', 1), ('appealing product', 1)]"
164,COQ Hotel Paris,"[('friendly staff', 4), ('great breakfast', 4), ('bed good', 3), ('great room', 3), ('helpful friendly', 3)]","[('bit small', 4), ('small room', 3), ('would nice', 2), ('system heating', 2), ('bit breakfast', 2)]"
165,Mill sime H tel,"[('location staff', 8), ('location room', 5), ('hotel location', 5), ('good location', 4), ('helpful friendly', 3)]","[('complaint paris', 2), ('euro cost', 2), ('price breakfast', 2), ('bakery paul', 2), ('everything excellent', 2)]"
166,The Leonard Hotel,"[('location staff', 46), ('great location', 19), ('good location', 14), ('helpful friendly', 11), ('friendly location', 8)]","[('small room', 12), ('old need', 4), ('bathroom small', 3), ('price little', 3), ('need room', 3)]"
167,DoubleTree by Hilton London Hyde Park,"[('location staff', 31), ('good location', 26), ('friendly staff', 26), ('helpful friendly', 24), ('hyde park', 23)]","[('small room', 30), ('bathroom small', 12), ('noisy air', 7), ('bit small', 7), ('restaurant service', 4)]"
168,The Ritz London,"[('attention detail', 12), ('service excellent', 7), ('location staff', 6), ('friendly staff', 5), ('helpful staff', 5)]","[('tea coffee', 9), ('making tea', 8), ('facility room', 5), ('coffee facility', 4), ('dress code', 4)]"
169,M by Montcalm Shoreditch London Tech City,"[('comfortable bed', 30), ('friendly staff', 26), ('good location', 23), ('helpful friendly', 22), ('bed room', 21)]","[('expensive breakfast', 7), ('loved everything', 6), ('fault anything', 6), ('service breakfast', 6), ('price bar', 6)]"
170,Legend Saint Germain by Elegancia,"[('helpful friendly', 3), ('location staff', 3), ('comfy bed', 3), ('great location', 3), ('comfortable helpful', 2)]","[('small room', 4), ('size room', 2), ('wasnot per', 1), ('per commode', 1), ('commode small', 1)]"
171,Clayton Crown Hotel London,"[('friendly staff', 22), ('value money', 18), ('clean room', 17), ('comfortable clean', 17), ('comfy bed', 17)]","[('tea coffee', 6), ('included breakfast', 6), ('hot water', 5), ('lesson pool', 4), ('car parking', 4)]"
172,Au Manoir Saint Germain,"[('great location', 10), ('location staff', 10), ('friendly great', 7), ('perfect area', 4), ('good location', 4)]","[('small room', 4), ('desk front', 2), ('size room', 2), ('air small', 2), ('lift small', 2)]"
173,St Paul s Hotel,"[('location staff', 11), ('building beautiful', 7), ('helpful friendly', 7), ('great hotel', 6), ('hotel location', 6)]","[('small room', 7), ('cooked egg', 2), ('say anything', 2), ('noisy air', 2), ('slow lift', 2)]"
174,Best Western S vres Montparnasse,"[('location staff', 10), ('friendly staff', 10), ('comfortable bed', 5), ('helpful friendly', 5), ('good location', 4)]","[('small room', 14), ('quite small', 3), ('small breakfast', 3), ('cigarette smoke', 2), ('bit small', 2)]"
175,The Bloomsbury Hotel,"[('location staff', 25), ('friendly staff', 15), ('great location', 12), ('good location', 12), ('helpful friendly', 11)]","[('small room', 19), ('bathroom small', 5), ('bit room', 4), ('drink expensive', 3), ('hot water', 3)]"
